sku,width,content,price,name,brand,style,pattern,patternType,theme,origin,abrasion,use,image,certifications,colors,leadTime,moq,railRoaded,verticalRepeat,horizontalRepeat,finish,cleaningCode
18914,300,"{""polyester"":100}",0,Yareli,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18914.681/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18913,300,"{""polyester"":100}",0,Elena,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18913.681/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
19066,300,"{""polyester"":100}",0,Ashanti,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4007.290.19066.190/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
19065,300,"{""polyester"":100}",0,Brielle,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4007.290.19065.190/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18862,300,"{""polyester"":100}",0,Maribel,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18862.1361/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
70881,300,"{""polyester"":100}",0,Roselyn,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4009.290.70881.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
30157,300,"{""polyester"":100}",0,Charlotte,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4008.290.30157.5/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243106,300,"{""polyester"":100}",0,Kaylee,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4008.290.243106.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243088,300,"{""polyester"":100}",0,Maia,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4008.290.243088.6/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18911,300,"{""polyester"":100}",0,Paris,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18911.731/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18909,300,"{""polyester"":100}",0,Kaia,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18909.1408/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50082,300,"{""polyester"":100}",0,Magdalena,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.50082.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50081,300,"{""polyester"":100}",0,Mollie,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.50081.268/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50080,300,"{""polyester"":100}",0,Adelyn,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.50080.334/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50078,300,"{""polyester"":100}",0,Amiah,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.50078.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50077,300,"{""polyester"":100}",0,Emerson,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.50077.1360/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50076,300,"{""polyester"":100}",0,Allyson,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.50076.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50072,300,"{""polyester"":100}",0,Joy,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.50072.334/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
50066,300,"{""polyester"":100}",0,Angela,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.50066.334/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18915,300,"{""polyester"":100}",0,Genevieve,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18915.718/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18912,300,"{""polyester"":100}",0,Guadalupe,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18912.707/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18910,300,"{""polyester"":100}",0,Alejandra,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18910.718/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18747,300,"{""polyester"":100}",0,Jessica,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18747.410/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18736,300,"{""polyester"":100}",0,Alexia,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18736.608/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18735,300,"{""polyester"":100}",0,Piper,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18735.661/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18731,300,"{""polyester"":100}",0,Jessie,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18731.634/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18730,300,"{""polyester"":100}",0,Precious,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18730.334/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18726,300,"{""polyester"":100}",0,Irene,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18726.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18725,300,"{""polyester"":100}",0,Veronica,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18725.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18724,300,"{""polyester"":100}",0,Jacqueline,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18724.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18723,300,"{""polyester"":100}",0,Kara,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18723.162/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18722,300,"{""polyester"":100}",0,Gabriella,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18722.460/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18720,300,"{""polyester"":100}",0,Lilliana,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18720.909/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18719,300,"{""polyester"":100}",0,Serena,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18719.895/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18716,300,"{""polyester"":100}",0,Alena,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18716.912/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18691,300,"{""polyester"":100}",0,Lilia,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18691.410/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18690,300,"{""polyester"":100}",0,Denise,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18690.410/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18675,300,"{""polyester"":100}",0,Brianna,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18675.410/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18671,300,"{""polyester"":100}",0,Katie,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18671.410/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18613,300,"{""polyester"":100}",0,Annabel,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4006.290.18613.797/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18587,300,"{""polyester"":100}",0,Adeline,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18587.298/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18583,300,"{""polyester"":100}",0,Kamari,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18583.789/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18548,300,"{""polyester"":100}",0,Giuliana,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18548.744/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18544,300,"{""polyester"":100}",0,Ashtyn,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18544.650/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18526,300,"{""polyester"":100}",0,Rihanna,Kismet,"[""embroidery"",""advancedEmbroidery""]",,embroidery,Classic,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/4005.290.18526.1360/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244779,300,"{""polyester"":100}",0,Dayami,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.300.244779.2715/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244215,300,"{""polyester"":100}",0,Brooklyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5803.300.244215.2327/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245080,300,"{""polyester"":100}",0,Kylee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5746.300.245080.2328/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245077,300,"{""polyester"":100}",0,Kimora,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5749.300.245077.2328/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245065,300,"{""polyester"":100}",0,Esther,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.245065.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124297,300,"{""polyester"":100}",0,Gloria,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124297.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124296,300,"{""polyester"":100}",0,Arely,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124296.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81817,300,"{""polyester"":100}",0,Erika,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81817.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18004,300,"{""polyester"":100}",0,Diya,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5823.290.18004.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12403,300,"{""polyester"":100}",0,Gianna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12403.3/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12303,300,"{""polyester"":100}",0,Ava,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12303.3/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12302,300,"{""polyester"":100}",0,Kaylah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12302.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12301,300,"{""polyester"":100}",0,Makayla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12301.3/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124253,300,"{""polyester"":100}",0,Ryann,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124253.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
4696,300,"{""polyester"":100}",0,Julianna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.4696.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245049,300,"{""polyester"":100}",0,Ali,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.245049.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245046,300,"{""polyester"":100}",0,Theresa,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.245046.2704/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
245021,300,"{""polyester"":100}",0,Brynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.245021.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244997,300,"{""polyester"":100}",0,Danielle,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244997.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244971,300,"{""polyester"":100}",0,Charlize,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244971.2704/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244910,300,"{""polyester"":100}",0,Jaylah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5623.300.244910.2337/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244440,300,"{""polyester"":100}",0,Jaqueline,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5663.300.244440.1842/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244436,300,"{""polyester"":100}",0,Adison,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5663.300.244436.B924/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
482907,300,"{""polyester"":100}",0,Kenya,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5710.300.482907.2548/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
482910,300,"{""polyester"":100}",0,Kyla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5808.300.482910.B971/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
482986,300,"{""polyester"":100}",0,Sylvia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5623.300.482986.C149/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162762,300,"{""polyester"":100}",0,Brynlee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.300.162762.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
24105,300,"{""polyester"":100}",0,Charlee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.24105.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
24104,300,"{""polyester"":100}",0,Melina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.24104.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
24103,300,"{""polyester"":100}",0,Kendall,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.24103.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
870,300,"{""polyester"":100}",0,Janiah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.870.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8163,300,"{""polyester"":100}",0,Paige,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.8163.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244899,300,"{""polyester"":100}",0,Sherlyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244899.1309/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17008,300,"{""polyester"":100}",0,Alicia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17008.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12109,300,"{""polyester"":100}",0,Patricia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12109.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12402,300,"{""polyester"":100}",0,Lexi,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12402.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12401,300,"{""polyester"":100}",0,Bridget,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.12401.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244900,300,"{""polyester"":100}",0,Luciana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244900.1377/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8162,300,"{""polyester"":100}",0,Jazmyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8162.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124153,300,"{""polyester"":100}",0,Lola,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124153.1517/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124183,300,"{""polyester"":100}",0,Erica,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124183.1586/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240221,300,"{""polyester"":100}",0,Kimberly,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240221.23/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244675,300,"{""polyester"":100}",0,Diamond,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5808.300.244675.B971/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244894,300,"{""polyester"":100}",0,Yasmin,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.300.244894.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244730,300,"{""polyester"":100}",0,Rylie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.244730.1517/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244729,300,"{""polyester"":100}",0,Joselyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244729.1586/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244726,300,"{""polyester"":100}",0,Jasmin,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244726.1517/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244621,300,"{""polyester"":100}",0,Addyson,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5787.300.244621.2610/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244017,300,"{""polyester"":100}",0,Talia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5715.300.244017.1505/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162992,300,"{""polyester"":100}",0,Violet,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5808.300.162992.2450/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162941,300,"{""polyester"":100}",0,Olive,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5808.300.162941.1766/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240245,300,"{""polyester"":100}",0,Angeline,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240245.11/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240244,300,"{""polyester"":100}",0,Shiloh,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240244.11/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240200,300,"{""polyester"":100}",0,Aaliyah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240200.11/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240199,300,"{""polyester"":100}",0,Ximena,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240199.11/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
240193,300,"{""polyester"":100}",0,Jada,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.240193.11/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244326,300,"{""polyester"":100}",0,Bianca,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244326.2394/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244874,300,"{""polyester"":100}",0,Jordyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244874.2400/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244873,300,"{""polyester"":100}",0,Carleigh,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244873.2400/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244804,300,"{""polyester"":100}",0,Stephanie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244804.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244313,300,"{""polyester"":100}",0,Sage,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5346.300.244313.1165/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8159,300,"{""polyester"":100}",0,Abril,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8159.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8158,300,"{""polyester"":100}",0,Riley,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8158.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17007,300,"{""polyester"":100}",0,Carmen,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17007.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18003,300,"{""polyester"":100}",0,Belen,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5822.290.18003.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18002,300,"{""polyester"":100}",0,Hanna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5822.290.18002.103/2_MidSize.jpg,[],[],3,100,0,0,0,FR,W
18001,300,"{""polyester"":100}",0,Jamie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5822.290.18001.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244773,300,"{""polyester"":100}",0,Cherish,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5834.300.244773.2328/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244015,300,"{""polyester"":100}",0,Cali,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5715.300.244015.A899/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244007,300,"{""polyester"":100}",0,Jaiden,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5715.300.244007.1505/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244016,300,"{""polyester"":100}",0,Kali,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5715.300.244016.1505/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
